"OrderID";"CustomerID";"SalespersonPersonID";"OrderDate";"InvoiceID";"InvoiceDate";"TotalDryItems";"TotalChillerItems";"TransactionDate";"AmountExcludingTax";"OutstandingBalance";"TransactionAmount";"CustomerName";"PhoneNumber"
"68967";"812";"3";"23/03/2016 00:00:00";"66135";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"4,994.00";"0.00";"5,743.10";"Celica Barajas";"(270) 555-0100"
"68968";"82";"16";"23/03/2016 00:00:00";"66136";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"2,946.00";"0.00";"3,387.90";"Tailspin Toys (La Cueva, NM)";"(505) 555-0100"
"68969";"889";"2";"23/03/2016 00:00:00";"66137";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"772.40";"0.00";"888.26";"Sointu Savonheimo";"(701) 555-0100"
"68970";"850";"15";"23/03/2016 00:00:00";"66138";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"1,856.00";"0.00";"2,134.40";"Daakshaayaani Sankaramanchi";"(319) 555-0100"
"68971";"549";"8";"23/03/2016 00:00:00";"66139";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"1,794.00";"0.00";"2,063.10";"Wingtip Toys (Lake Ronkonkoma, NY)";"(212) 555-0100"
"68972";"12";"14";"23/03/2016 00:00:00";"66140";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"1,932.00";"0.00";"2,221.80";"Tailspin Toys (Biscay, MN)";"(218) 555-0100"
"68973";"866";"7";"23/03/2016 00:00:00";"66141";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"514.00";"0.00";"591.10";"Jay Bhuiyan";"(215) 555-0100"
"68974";"167";"16";"23/03/2016 00:00:00";"66142";"23/03/2016 00:00:00";"3";"1";"23/03/2016 00:00:00";"2,466.40";"0.00";"2,815.84";"Tailspin Toys (Rockwall, TX)";"(210) 555-0100"
"68975";"116";"2";"23/03/2016 00:00:00";"66143";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"480.00";"0.00";"552.00";"Tailspin Toys (Rafael Cap?, PR)";"(787) 555-0100"
"68976";"812";"20";"23/03/2016 00:00:00";"66144";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"3,363.00";"0.00";"3,867.45";"Celica Barajas";"(270) 555-0100"
"68977";"1056";"15";"23/03/2016 00:00:00";"66145";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"1,359.75";"0.00";"1,563.71";"Kalyani Benjaree";"(212) 555-0100"
"68978";"554";"13";"23/03/2016 00:00:00";"66146";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"1,511.80";"0.00";"1,738.57";"Wingtip Toys (Hollandsburg, IN)";"(219) 555-0100"
"68979";"159";"8";"23/03/2016 00:00:00";"66147";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"1,307.00";"0.00";"1,503.05";"Tailspin Toys (Saint Louis Park, MN)";"(218) 555-0100"
"68980";"598";"13";"23/03/2016 00:00:00";"66148";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"492.50";"0.00";"566.38";"Wingtip Toys (Kapa'a, HI)";"(808) 555-0100"
"68981";"1022";"13";"23/03/2016 00:00:00";"66149";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"4,472.00";"0.00";"5,142.80";"Nadir Seddigh";"(907) 555-0100"
"68982";"96";"3";"23/03/2016 00:00:00";"66150";"23/03/2016 00:00:00";"2";"1";"23/03/2016 00:00:00";"2,154.00";"0.00";"2,425.80";"Tailspin Toys (South La Paloma, TX)";"(210) 555-0100"
"68983";"906";"7";"23/03/2016 00:00:00";"66151";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"2,036.00";"0.00";"2,341.40";"Ajitaab Pakalapati";"(209) 555-0100"
"68984";"537";"6";"23/03/2016 00:00:00";"66152";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"1,125.00";"0.00";"1,293.75";"Wingtip Toys (Akhiok, AK)";"(907) 555-0100"
"68985";"995";"8";"23/03/2016 00:00:00";"66153";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"2,026.00";"0.00";"2,329.90";"Kumar Naicker";"(262) 555-0100"
"68986";"2";"7";"23/03/2016 00:00:00";"66154";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"3,559.00";"0.00";"4,092.85";"Tailspin Toys (Sylvanite, MT)";"(406) 555-0100"
"68987";"500";"2";"23/03/2016 00:00:00";"66155";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"300.20";"0.00";"345.23";"Wingtip Toys (Obion, TN)";"(423) 555-0100"
"68988";"894";"20";"23/03/2016 00:00:00";"66156";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"975.60";"0.00";"1,121.94";"Gabriela Hernandes";"(239) 555-0100"
"68989";"477";"8";"23/03/2016 00:00:00";"66157";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"2,625.00";"0.00";"3,018.75";"Wingtip Toys (Glancy, MS)";"(228) 555-0100"
"68990";"546";"20";"23/03/2016 00:00:00";"66158";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"588.20";"0.00";"676.43";"Wingtip Toys (Key Biscayne, FL)";"(239) 555-0100"
"68991";"1020";"13";"23/03/2016 00:00:00";"66159";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"2,008.00";"0.00";"2,309.20";"Hai Banh";"(252) 555-0100"
"68992";"888";"13";"23/03/2016 00:00:00";"66160";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"8,615.00";"0.00";"9,907.25";"Jai Lamble";"(479) 555-0100"
"68993";"853";"15";"23/03/2016 00:00:00";"66161";"23/03/2016 00:00:00";"2";"1";"23/03/2016 00:00:00";"2,389.20";"0.00";"2,686.02";"Caterina Pinto";"(907) 555-0100"
"68994";"61";"15";"23/03/2016 00:00:00";"66162";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"472.00";"0.00";"542.80";"Tailspin Toys (Fairfield Glade, TN)";"(423) 555-0100"
"68995";"172";"8";"23/03/2016 00:00:00";"66163";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"921.00";"0.00";"1,059.15";"Tailspin Toys (Madrone, NM)";"(505) 555-0100"
"68996";"896";"20";"23/03/2016 00:00:00";"66164";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"8,746.00";"0.00";"10,057.90";"Leonardo Folliero";"(339) 555-0100"
"68997";"509";"16";"23/03/2016 00:00:00";"66165";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"2,751.60";"0.00";"3,164.34";"Wingtip Toys (Bergen Park, CO)";"(303) 555-0100"
"68998";"584";"6";"23/03/2016 00:00:00";"66166";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"2,944.00";"0.00";"3,385.60";"Wingtip Toys (Cache, OK)";"(405) 555-0100"
"68999";"1032";"14";"23/03/2016 00:00:00";"66167";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"534.00";"0.00";"614.10";"Som Mukherjee";"(385) 555-0100"
"69000";"116";"6";"23/03/2016 00:00:00";"66168";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"2,019.60";"0.00";"2,322.54";"Tailspin Toys (Rafael Cap?, PR)";"(787) 555-0100"
"69001";"458";"20";"23/03/2016 00:00:00";"66169";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"2,070.00";"0.00";"2,380.50";"Wingtip Toys (Coker, AL)";"(205) 555-0100"
"69002";"812";"13";"23/03/2016 00:00:00";"66170";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"601.00";"0.00";"691.15";"Celica Barajas";"(270) 555-0100"
"69003";"961";"14";"23/03/2016 00:00:00";"66171";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"2,970.00";"0.00";"3,415.50";"Rani Ganguly";"(209) 555-0100"
"69004";"570";"15";"23/03/2016 00:00:00";"66172";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"1,356.00";"0.00";"1,559.40";"Wingtip Toys (Flomaton, AL)";"(205) 555-0100"
"69005";"561";"8";"23/03/2016 00:00:00";"66173";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"1,093.00";"0.00";"1,256.95";"Wingtip Toys (Marion Junction, AL)";"(205) 555-0100"
"69006";"878";"13";"23/03/2016 00:00:00";"66174";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"143.00";"0.00";"164.45";"Miriam House";"(701) 555-0100"
"69007";"201";"14";"23/03/2016 00:00:00";"66175";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"499.00";"0.00";"573.85";"Tailspin Toys (Skyway, WA)";"(206) 555-0100"
"69008";"858";"13";"23/03/2016 00:00:00";"66176";"23/03/2016 00:00:00";"4";"1";"23/03/2016 00:00:00";"9,906.40";"0.00";"11,320.54";"Bimla Prabhup??da";"(209) 555-0100"
"69009";"846";"16";"23/03/2016 00:00:00";"66177";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"209.60";"0.00";"241.04";"Malorie Bousquet";"(209) 555-0100"
"69010";"184";"15";"23/03/2016 00:00:00";"66178";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"13,500.00";"0.00";"15,525.00";"Tailspin Toys (South Euclid, OH)";"(216) 555-0100"
"69011";"471";"20";"23/03/2016 00:00:00";"66179";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"2,552.00";"0.00";"2,934.80";"Wingtip Toys (Ridgemark, CA)";"(209) 555-0100"
"69012";"946";"8";"23/03/2016 00:00:00";"66180";"23/03/2016 00:00:00";"3";"0";"23/03/2016 00:00:00";"8,330.40";"0.00";"9,579.96";"David safranek";"(215) 555-0100"
"69013";"460";"7";"23/03/2016 00:00:00";"66181";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"624.00";"0.00";"717.60";"Wingtip Toys (Mayhill, NM)";"(505) 555-0100"
"69014";"503";"2";"23/03/2016 00:00:00";"66182";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"3,182.00";"0.00";"3,659.30";"Wingtip Toys (Valhalla, NC)";"(252) 555-0100"
"69015";"1022";"16";"23/03/2016 00:00:00";"66183";"23/03/2016 00:00:00";"1";"0";"23/03/2016 00:00:00";"320.00";"0.00";"368.00";"Nadir Seddigh";"(907) 555-0100"
"69016";"190";"8";"23/03/2016 00:00:00";"66184";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"877.60";"0.00";"1,009.24";"Tailspin Toys (Teutopolis, IL)";"(217) 555-0100"
"69017";"55";"16";"23/03/2016 00:00:00";"66185";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"9,572.00";"0.00";"11,007.80";"Tailspin Toys (Gum Branch, GA)";"(229) 555-0100"
"69018";"950";"16";"23/03/2016 00:00:00";"66186";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"604.00";"0.00";"694.60";"Emily Whittle";"(231) 555-0100"
"69019";"530";"13";"23/03/2016 00:00:00";"66187";"23/03/2016 00:00:00";"4";"1";"23/03/2016 00:00:00";"4,252.00";"0.00";"4,828.24";"Wingtip Toys (East Mountain, TX)";"(210) 555-0100"
"69020";"836";"20";"23/03/2016 00:00:00";"66188";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"15,278.00";"0.00";"17,569.70";"Abel Spirlea";"(218) 555-0100"
"69021";"1016";"8";"23/03/2016 00:00:00";"66189";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"1,734.00";"0.00";"1,994.10";"Aive Petrov";"(316) 555-0100"
"69022";"464";"13";"23/03/2016 00:00:00";"66190";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"5,466.00";"0.00";"6,285.90";"Wingtip Toys (Glen Ullin, ND)";"(701) 555-0100"
"69023";"865";"2";"23/03/2016 00:00:00";"66191";"23/03/2016 00:00:00";"4";"0";"23/03/2016 00:00:00";"1,682.00";"0.00";"1,934.30";"Bijoya Thakur";"(225) 555-0100"
"69024";"985";"7";"23/03/2016 00:00:00";"66192";"23/03/2016 00:00:00";"1";"1";"23/03/2016 00:00:00";"1,937.80";"0.00";"2,136.13";"Roko Ilic";"(262) 555-0100"
"69025";"926";"6";"23/03/2016 00:00:00";"66193";"23/03/2016 00:00:00";"5";"0";"23/03/2016 00:00:00";"2,546.00";"0.00";"2,927.90";"Richard Friar";"(339) 555-0100"
"69026";"1038";"7";"23/03/2016 00:00:00";"66194";"23/03/2016 00:00:00";"2";"1";"23/03/2016 00:00:00";"935.60";"0.00";"1,045.16";"Damodara Trivedi";"(210) 555-0100"
"69027";"427";"14";"23/03/2016 00:00:00";"66195";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"275.00";"0.00";"316.25";"Wingtip Toys (Athol Springs, NY)";"(212) 555-0100"
"69028";"1018";"16";"23/03/2016 00:00:00";"66196";"23/03/2016 00:00:00";"2";"0";"23/03/2016 00:00:00";"136.00";"0.00";"156.40";"Nils Kaulins";"(406) 555-0100"
"67972";"29";"16";"04/03/2016 00:00:00";"66197";"24/03/2016 00:00:00";"1";"0";"24/03/2016 00:00:00";"1,080.00";"0.00";"1,242.00";"Tailspin Toys (Eulaton, AL)";"(205) 555-0100"
"69029";"890";"2";"23/03/2016 00:00:00";"66198";"24/03/2016 00:00:00";"1";"0";"24/03/2016 00:00:00";"432.00";"0.00";"496.80";"Olya Izmaylov";"(210) 555-0100"
"69038";"846";"16";"23/03/2016 00:00:00";"66199";"24/03/2016 00:00:00";"1";"0";"24/03/2016 00:00:00";"432.00";"0.00";"496.80";"Malorie Bousquet";"(209) 555-0100"
"69041";"1055";"20";"24/03/2016 00:00:00";"66200";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"865.00";"0.00";"994.75";"Adriana Pena";"(252) 555-0100"
"69042";"19";"2";"24/03/2016 00:00:00";"66201";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"2,591.00";"0.00";"2,979.65";"Tailspin Toys (Lemeta, AK)";"(907) 555-0100"
"69043";"545";"15";"24/03/2016 00:00:00";"66202";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"709.00";"0.00";"815.35";"Wingtip Toys (Jamison, IA)";"(319) 555-0100"
"69044";"1025";"7";"24/03/2016 00:00:00";"66203";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"3,076.50";"0.00";"3,537.98";"Tuulikki Linna";"(217) 555-0100"
"69045";"527";"14";"24/03/2016 00:00:00";"66204";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"292.20";"0.00";"336.03";"Wingtip Toys (Islip Terrace, NY)";"(212) 555-0100"
"69046";"555";"6";"24/03/2016 00:00:00";"66205";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"1,037.00";"0.00";"1,192.55";"Wingtip Toys (Liberty Grove, MD)";"(240) 555-0100"
"69047";"71";"13";"24/03/2016 00:00:00";"66206";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"1,340.00";"0.00";"1,541.00";"Tailspin Toys (Good Hart, MI)";"(231) 555-0100"
"69048";"185";"2";"24/03/2016 00:00:00";"66207";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"3,754.40";"0.00";"4,317.56";"Tailspin Toys (Vidrine, LA)";"(225) 555-0100"
"69049";"26";"14";"24/03/2016 00:00:00";"66208";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"293.00";"0.00";"336.95";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"69050";"431";"13";"24/03/2016 00:00:00";"66209";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"775.60";"0.00";"891.94";"Wingtip Toys (Rosa S?nchez, PR)";"(787) 555-0100"
"69051";"545";"7";"24/03/2016 00:00:00";"66210";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"1,002.60";"0.00";"1,152.99";"Wingtip Toys (Jamison, IA)";"(319) 555-0100"
"69052";"582";"7";"24/03/2016 00:00:00";"66211";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"3,154.00";"0.00";"3,627.10";"Wingtip Toys (Montoya, NM)";"(505) 555-0100"
"69053";"493";"6";"24/03/2016 00:00:00";"66212";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"3,332.40";"0.00";"3,832.26";"Wingtip Toys (Federalsburg, MD)";"(240) 555-0100"
"69054";"473";"20";"24/03/2016 00:00:00";"66213";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"2,652.00";"0.00";"3,049.80";"Wingtip Toys (Floriston, CA)";"(209) 555-0100"
"69055";"1047";"7";"24/03/2016 00:00:00";"66214";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"226.00";"0.00";"259.90";"Ivana Hadrabova";"(603) 555-0100"
"69056";"866";"7";"24/03/2016 00:00:00";"66215";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"1,134.00";"0.00";"1,304.10";"Jay Bhuiyan";"(215) 555-0100"
"69057";"560";"14";"24/03/2016 00:00:00";"66216";"24/03/2016 00:00:00";"3";"1";"24/03/2016 00:00:00";"4,666.00";"0.00";"5,314.60";"Wingtip Toys (Palmas del Mar, PR)";"(787) 555-0100"
"69058";"113";"6";"24/03/2016 00:00:00";"66217";"24/03/2016 00:00:00";"4";"1";"24/03/2016 00:00:00";"3,886.00";"0.00";"4,408.00";"Tailspin Toys (Dahlia, NM)";"(505) 555-0100"
"69059";"410";"14";"24/03/2016 00:00:00";"66218";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"362.50";"0.00";"416.88";"Wingtip Toys (Bernstein, TX)";"(210) 555-0100"
"69060";"859";"13";"24/03/2016 00:00:00";"66219";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"3,510.00";"0.00";"4,036.50";"Shah Alizadeh";"(304) 555-0100"
"69061";"547";"6";"24/03/2016 00:00:00";"66220";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"715.00";"0.00";"822.25";"Wingtip Toys (Chaseley, ND)";"(701) 555-0100"
"69062";"968";"3";"24/03/2016 00:00:00";"66221";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"2,502.00";"0.00";"2,877.30";"Anca Gogean";"(209) 555-0100"
"69063";"855";"20";"24/03/2016 00:00:00";"66222";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"3,342.80";"0.00";"3,844.22";"Anna Mazzanti";"(314) 555-0100"
"69064";"944";"20";"24/03/2016 00:00:00";"66223";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"4,215.00";"0.00";"4,847.25";"Ida Celma";"(319) 555-0100"
"69065";"468";"14";"24/03/2016 00:00:00";"66224";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"9,228.00";"0.00";"10,612.20";"Wingtip Toys (Sunburg, MN)";"(218) 555-0100"
"69066";"475";"16";"24/03/2016 00:00:00";"66225";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"3,808.00";"0.00";"4,379.20";"Wingtip Toys (Cale, AR)";"(479) 555-0100"
"69067";"145";"14";"24/03/2016 00:00:00";"66226";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"3,512.00";"0.00";"4,038.80";"Tailspin Toys (Manahawkin, NJ)";"(201) 555-0100"
"69068";"170";"13";"24/03/2016 00:00:00";"66227";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"224.00";"0.00";"257.60";"Tailspin Toys (Eastchester, NY)";"(212) 555-0100"
"69069";"33";"2";"24/03/2016 00:00:00";"66228";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"4,706.00";"0.00";"5,411.90";"Tailspin Toys (Boyden Arbor, SC)";"(803) 555-0100"
"69070";"192";"15";"24/03/2016 00:00:00";"66229";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"756.00";"0.00";"869.40";"Tailspin Toys (Optimo, NM)";"(505) 555-0100"
"69071";"444";"2";"24/03/2016 00:00:00";"66230";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"855.40";"0.00";"983.71";"Wingtip Toys (Tea, SD)";"(605) 555-0100"
"69072";"993";"2";"24/03/2016 00:00:00";"66231";"24/03/2016 00:00:00";"4";"1";"24/03/2016 00:00:00";"2,663.60";"0.00";"3,032.36";"Gasper Havzija";"(314) 555-0100"
"69073";"859";"2";"24/03/2016 00:00:00";"66232";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"6,382.80";"0.00";"7,340.22";"Shah Alizadeh";"(304) 555-0100"
"69074";"42";"8";"24/03/2016 00:00:00";"66233";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"3,731.00";"0.00";"4,290.65";"Tailspin Toys (Arietta, NY)";"(212) 555-0100"
"69075";"157";"3";"24/03/2016 00:00:00";"66234";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"440.00";"0.00";"506.00";"Tailspin Toys (Saks, AL)";"(205) 555-0100"
"69076";"1047";"8";"24/03/2016 00:00:00";"66235";"24/03/2016 00:00:00";"4";"1";"24/03/2016 00:00:00";"703.20";"0.00";"798.42";"Ivana Hadrabova";"(603) 555-0100"
"69077";"543";"16";"24/03/2016 00:00:00";"66236";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"288.60";"0.00";"331.89";"Wingtip Toys (Lexington Heights, MI)";"(231) 555-0100"
"69078";"152";"15";"24/03/2016 00:00:00";"66237";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"1,395.20";"0.00";"1,604.48";"Tailspin Toys (Sun River, MT)";"(406) 555-0100"
"69079";"77";"16";"24/03/2016 00:00:00";"66238";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"221.00";"0.00";"254.15";"Tailspin Toys (Hahira, GA)";"(229) 555-0100"
"69080";"1047";"20";"24/03/2016 00:00:00";"66239";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"298.50";"0.00";"343.28";"Ivana Hadrabova";"(603) 555-0100"
"69081";"935";"2";"24/03/2016 00:00:00";"66240";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"4,108.00";"0.00";"4,724.20";"Daevasree Samavedam";"(201) 555-0100"
"69082";"164";"16";"24/03/2016 00:00:00";"66241";"24/03/2016 00:00:00";"3";"0";"24/03/2016 00:00:00";"575.00";"0.00";"661.25";"Tailspin Toys (Rothsville, PA)";"(215) 555-0100"
"69083";"578";"8";"24/03/2016 00:00:00";"66242";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"12,754.00";"0.00";"14,667.10";"Wingtip Toys (Bell Acres, PA)";"(215) 555-0100"
"69084";"939";"3";"24/03/2016 00:00:00";"66243";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"3,604.80";"0.00";"4,145.52";"Ioana Florea";"(339) 555-0100"
"69085";"581";"20";"24/03/2016 00:00:00";"66244";"24/03/2016 00:00:00";"2";"1";"24/03/2016 00:00:00";"856.80";"0.00";"964.80";"Wingtip Toys (Munich, ND)";"(701) 555-0100"
"69086";"486";"16";"24/03/2016 00:00:00";"66245";"24/03/2016 00:00:00";"1";"1";"24/03/2016 00:00:00";"1,971.20";"0.00";"2,205.32";"Wingtip Toys (Lowellville, OH)";"(216) 555-0100"
"69087";"949";"13";"24/03/2016 00:00:00";"66246";"24/03/2016 00:00:00";"4";"0";"24/03/2016 00:00:00";"1,282.00";"0.00";"1,474.30";"Seo-yun Paik";"(210) 555-0100"
"69088";"995";"2";"24/03/2016 00:00:00";"66247";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"5,466.00";"0.00";"6,285.90";"Kumar Naicker";"(262) 555-0100"
"69089";"64";"13";"24/03/2016 00:00:00";"66248";"24/03/2016 00:00:00";"2";"0";"24/03/2016 00:00:00";"4,878.00";"0.00";"5,609.70";"Tailspin Toys (Hodgdon, ME)";"(207) 555-0100"
"69090";"950";"15";"24/03/2016 00:00:00";"66249";"24/03/2016 00:00:00";"5";"0";"24/03/2016 00:00:00";"550.40";"0.00";"632.96";"Emily Whittle";"(231) 555-0100"
"68207";"414";"7";"09/03/2016 00:00:00";"66254";"25/03/2016 00:00:00";"1";"0";"25/03/2016 00:00:00";"1,080.00";"0.00";"1,242.00";"Wingtip Toys (Rose Tree, PA)";"(215) 555-0100"
"68209";"909";"14";"09/03/2016 00:00:00";"66255";"25/03/2016 00:00:00";"1";"0";"25/03/2016 00:00:00";"525.00";"0.00";"603.75";"Dena Glissen";"(316) 555-0100"
"69092";"555";"6";"24/03/2016 00:00:00";"66256";"25/03/2016 00:00:00";"1";"0";"25/03/2016 00:00:00";"432.00";"0.00";"496.80";"Wingtip Toys (Liberty Grove, MD)";"(240) 555-0100"
"69096";"577";"14";"25/03/2016 00:00:00";"66257";"25/03/2016 00:00:00";"5";"0";"25/03/2016 00:00:00";"1,735.00";"0.00";"1,995.25";"Wingtip Toys (Cherryplain, NY)";"(212) 555-0100"
"69097";"119";"20";"25/03/2016 00:00:00";"66258";"25/03/2016 00:00:00";"4";"0";"25/03/2016 00:00:00";"412.00";"0.00";"473.80";"Tailspin Toys (Statenville, GA)";"(229) 555-0100"
"69098";"42";"13";"25/03/2016 00:00:00";"66259";"25/03/2016 00:00:00";"2";"0";"25/03/2016 00:00:00";"4,950.00";"0.00";"5,692.50";"Tailspin Toys (Arietta, NY)";"(212) 555-0100"
"69099";"35";"20";"25/03/2016 00:00:00";"66260";"25/03/2016 00:00:00";"2";"0";"25/03/2016 00:00:00";"3,321.00";"0.00";"3,819.15";"Tailspin Toys (Slanesville, WV)";"(304) 555-0100"
"69100";"565";"7";"25/03/2016 00:00:00";"66261";"25/03/2016 00:00:00";"1";"1";"25/03/2016 00:00:00";"1,676.60";"0.00";"1,846.01";"Wingtip Toys (Wapiti, WY)";"(307) 555-0100"
"69101";"6";"8";"25/03/2016 00:00:00";"66262";"25/03/2016 00:00:00";"5";"0";"25/03/2016 00:00:00";"1,390.00";"0.00";"1,598.50";"Tailspin Toys (Jessie, ND)";"(701) 555-0100"
"69102";"941";"3";"25/03/2016 00:00:00";"66263";"25/03/2016 00:00:00";"5";"0";"25/03/2016 00:00:00";"1,789.50";"0.00";"2,057.93";"Bishwa Chatterjee";"(239) 555-0100"
"69103";"101";"7";"25/03/2016 00:00:00";"66264";"25/03/2016 00:00:00";"2";"0";"25/03/2016 00:00:00";"288.00";"0.00";"331.20";"Tailspin Toys (Cundiyo, NM)";"(505) 555-0100"
"69104";"952";"13";"25/03/2016 00:00:00";"66265";"25/03/2016 00:00:00";"4";"0";"25/03/2016 00:00:00";"3,162.00";"0.00";"3,636.30";"Chuan Wattanasin";"(217) 555-0100"
"69105";"921";"6";"25/03/2016 00:00:00";"66266";"25/03/2016 00:00:00";"4";"0";"25/03/2016 00:00:00";"974.00";"0.00";"1,120.10";"Victoria Lacusta";"(212) 555-0100"
"69106";"60";"16";"25/03/2016 00:00:00";"66267";"25/03/2016 00:00:00";"5";"0";"25/03/2016 00:00:00";"883.00";"0.00";"1,015.45";"Tailspin Toys (East Dailey, WV)";"(304) 555-0100"
